id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
11,15811,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
11,15911,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,3,ORANG,2018
11,16011,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA GIZI,36,ORANG,2018
11,16111,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,30,ORANG,2018
11,16211,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
11,16311,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,66,ORANG,2018
11,16411,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA BIDAN,714,ORANG,2018
11,16511,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
12,16612,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,51,ORANG,2018
12,16712,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
12,16812,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,22,ORANG,2018
12,16912,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA GIZI,27,ORANG,2018
12,17012,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KESEHATAN TRADISIONAL,0,ORANG,2018
12,17112,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
12,17212,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA BIDAN,333,ORANG,2018
12,17312,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,63,ORANG,2018
12,17412,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,13,ORANG,2018
12,17512,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA DOKTER UMUM,87,ORANG,2018
12,17612,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KEFARMASIAN,27,ORANG,2018
12,17712,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA PERAWAT,539,ORANG,2018
12,17812,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA DOKTER GIGI,55,ORANG,2018
12,17912,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,3,ORANG,2018
12,18012,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,2,ORANG,2018
13,18113,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA KEFARMASIAN,53,ORANG,2018
13,18213,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA DOKTER GIGI,45,ORANG,2018
13,18313,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,28,ORANG,2018
13,18413,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,96,ORANG,2018
13,18513,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,34,ORANG,2018
13,18613,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2018-S2,JUMLAH TENAGA GIZI,53,ORANG,2018
